WAYBILL,Direccion_Destino,CITY,STATE,POSTAL_CODE,COUNTRY,DISTANCE_BILLED,Pure_Freight,Fuel_Cost,Team_D.15mILE,Total_Feight_Inv,Origen,CARRIER,FULL_Direccion_Destino,%Truck_used,WH_Address
22830528,EAST ROCHESTER NY 14445 US,EAST ROCHESTER,NY,14445,US,1465.3,2828.03,630.08,219.8,3677.9,,BRONCO,EAST ROCHESTER NY 14445 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830529,PLAINVIEW NY 11803-1720 US,PLAINVIEW,NY,11803-1720,US,1601.5,3090.9,720.68,0,3811.57,,BRONCO,PLAINVIEW NY 11803-1720 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830530,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,268.05,4735.55,,BRONCO,NASHUA NH 03062-1924 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830770,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830961,GRIFFIN GA 30224 US,GRIFFIN,GA,30224,US,840.3,2350,327.72,0,2677.72,,BRONCO,GRIFFIN GA 30224 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830967,CHEEKTOWAGA NY 14225 US,CHEEKTOWAGA,NY,14225,US,1387.1,2677.1,582.58,208.07,3467.75,,BRONCO,CHEEKTOWAGA NY 14225 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830968,COLUMBIA MD 21046 US,COLUMBIA,MD,21046,US,1372.4,2209.56,576.41,205.86,2991.83,,BRONCO,COLUMBIA MD 21046 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22830975,SPOKANE VALLEY WA 99212 US,SPOKANE VALLEY,WA,99212,US,1865.7,5802.33,895.54,0,6697.86,,BRONCO,SPOKANE VALLEY WA 99212 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831055,CINCINNATI OH 45211 US,CINCINNATI,OH,45211,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45211 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831056,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,0,4467.5,,BRONCO,NASHUA NH 03062-1924 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831077,MARSHALL WI 53559 US,MARSHALL,WI,53559,US,986.9,3069.26,384.89,0,3454.15,,BRONCO,MARSHALL WI 53559 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831079,COLUMBIA MO 65205 US,COLUMBIA,MO,65205,US,582.6,1281.72,227.21,0,1508.93,,BRONCO,COLUMBIA MO 65205 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831080,CHANDLER AZ 85225-7174 US,CHANDLER,AZ,85225-7174,US,1051.7,3270.79,410.16,157.76,3838.71,,BRONCO,CHANDLER AZ 85225-7174 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831435,CHANDLER AZ 85225-7174 US,CHANDLER,AZ,85225-7174,US,1051.7,3270.79,410.16,0,3680.95,,BRONCO,CHANDLER AZ 85225-7174 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22831520,ROANOKE VA 24012 US,ROANOKE,VA,24012,US,1112.4,1535.11,433.84,0,1968.95,,BRONCO,ROANOKE VA 24012 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832302,SPRINGFIELD MO 65803-9565 US,SPRINGFIELD,MO,65803-9565,US,417,917.4,162.63,0,1080.03,,BRONCO,SPRINGFIELD MO 65803-9565 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832303,WICHITA KS 67211-3378 US,WICHITA,KS,67211-3378,US,344.7,947.93,134.43,0,1082.36,,BRONCO,WICHITA KS 67211-3378 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832304,PHOENIX AZ 85007 US,PHOENIX,AZ,85007,US,1064.7,3311.22,415.23,159.71,3886.16,,BRONCO,PHOENIX AZ 85007 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832305,BUFFALO NY 14207 US,BUFFALO,NY,14207,US,1390.3,2683.28,583.93,0,3267.21,,BRONCO,BUFFALO NY 14207 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832306,SPOKANE VALLEY WA 99212 US,SPOKANE VALLEY,WA,99212,US,1865.7,5802.33,895.54,0,6697.86,,BRONCO,SPOKANE VALLEY WA 99212 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832307,PORTLAND OR 97220 US,PORTLAND,OR,97220,US,2115,3637.8,1099.8,0,4737.6,,BRONCO,PORTLAND OR 97220 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832698,BUFFALO NY 14207 US,BUFFALO,NY,14207,US,1390.3,2683.28,583.93,0,3267.21,,BRONCO,BUFFALO NY 14207 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832721,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1526.3,2533.66,671.57,0,3205.23,,BRONCO,BUDD LAKE NJ 07828-4317 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832771,SAN DIEGO CA 92126-4461 US,SAN DIEGO,CA,92126-4461,US,1358.7,1698.38,570.65,0,2269.03,,BRONCO,SAN DIEGO CA 92126-4461 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22832772,CHINO CA 91710-9702 US,CHINO,CA,91710-9702,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710-9702 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833131,DES MOINES IA 50321-1250 US,DES MOINES,IA,50321-1250,US,1176.47,2011.76,458.82,0,2470.58,,BRONCO,DES MOINES IA 50321-1250 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833240,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361,2191.21,571.62,204.15,2966.98,,BRONCO,LAUREL MD 20707-4512 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833394,POMPANO BEACH FL 33064 US,POMPANO BEACH,FL,33064,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33064 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833395,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833805,PHOENIX AZ 85007 US,PHOENIX,AZ,85007,US,1064.7,3311.22,415.23,0,3726.45,,BRONCO,PHOENIX AZ 85007 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833820,CINCINNATI OH 45241 US,CINCINNATI,OH,45241,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833870,MIAMI FL 33196-1002 US,MIAMI,FL,33196-1002,US,1336.1,1857.18,547.8,0,2404.98,,BRONCO,MIAMI FL 33196-1002 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833871,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833872,JACKSONVILLE FL 32207-6710 US,JACKSONVILLE,FL,32207-6710,US,1011.2,1405.57,394.37,0,1799.94,,BRONCO,JACKSONVILLE FL 32207-6710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22833873,CRESTVIEW FL 32536-4440 US,CRESTVIEW,FL,32536-4440,US,706.5,982.04,275.54,105.98,1363.55,,BRONCO,CRESTVIEW FL 32536-4440 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22834257,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.5,3905.06,924.39,0,4829.44,,BRONCO,GRAY ME 04039-9505 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22834350,ROANOKE VA 24012-1138 US,ROANOKE,VA,24012-1138,US,1112.4,1535.11,433.84,0,1968.95,,BRONCO,ROANOKE VA 24012-1138 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22834746,RAYTOWN MO 64133 US,RAYTOWN,MO,64133,US,500.5,1101.1,195.2,0,1296.3,,BRONCO,RAYTOWN MO 64133 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22834748,SPRINGFIELD MO 65803-9565 US,SPRINGFIELD,MO,65803-9565,US,417,917.4,162.63,0,1080.03,,BRONCO,SPRINGFIELD MO 65803-9565 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835374,POMPANO BEACH FL 33064-2134 US,POMPANO BEACH,FL,33064-2134,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33064-2134 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835375,JACKSONVILLE FL 32207-6710 US,JACKSONVILLE,FL,32207-6710,US,1011.2,1405.57,394.37,0,1799.94,,BRONCO,JACKSONVILLE FL 32207-6710 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835379,PORTLAND OR 97220 US,PORTLAND,OR,97220,US,2115,3637.8,1099.8,317.25,5054.85,,BRONCO,PORTLAND OR 97220 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835380,SPOKANE VALLEY WA 99212 US,SPOKANE VALLEY,WA,99212,US,1865.7,5802.33,895.54,279.86,6977.72,,BRONCO,SPOKANE VALLEY WA 99212 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835394,CINCINNATI OH 45241-2009 US,CINCINNATI,OH,45241-2009,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241-2009 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835432,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1526.3,2533.66,671.57,228.95,3434.18,,BRONCO,BUDD LAKE NJ 07828-4317 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835784,EAST HAVEN CT 6512 US,EAST HAVEN,CT,6512,US,1645.7,2583.75,740.57,0,3324.31,,BRONCO,EAST HAVEN CT 6512 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835821,SAN DIEGO CA 92126-4461 US,SAN DIEGO,CA,92126-4461,US,1358.7,1698.38,570.65,0,2269.03,,BRONCO,SAN DIEGO CA 92126-4461 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835822,CHINO CA 91710 US,CHINO,CA,91710,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835902,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379.3,2220.67,579.31,0,2799.98,,BRONCO,GLEN BURNIE MD 21061-2840 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835914,BUXTON ME 4093 US,BUXTON,ME,4093,US,1881.7,3895.12,922.03,0,4817.15,,BRONCO,BUXTON ME 4093 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835919,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361,2191.21,571.62,0,2762.83,,BRONCO,LAUREL MD 20707-4512 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22835924,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.5,3905.06,924.39,0,4829.44,,BRONCO,GRAY ME 04039-9505 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22836936,BUFFALO NY 14207 US,BUFFALO,NY,14207,US,1390.3,2683.28,583.93,0,3267.21,,BRONCO,BUFFALO NY 14207 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22836937,EAST SYRACUSE NY 13057-9657 US,EAST SYRACUSE,NY,13057-9657,US,1535.2,2962.94,675.49,0,3638.42,,BRONCO,EAST SYRACUSE NY 13057-9657 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22837276,MOUNT WASHINGTON KY 40047-7309 US,MOUNT WASHINGTON,KY,40047-7309,US,839,1057.14,327.21,0,1384.35,,BRONCO,MOUNT WASHINGTON KY 40047-7309 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22837277,ELK GROVE VILLAGE IL 60007-2224 US,ELK GROVE VILLAGE,IL,60007-2224,US,927.5,2884.53,361.73,0,3246.25,,BRONCO,ELK GROVE VILLAGE IL 60007-2224 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22837667,COPPELL TX 75019 US,COPPELL,TX,75019,US,1715,4373.25,788.9,0,5162.15,,BRONCO,COPPELL TX 75019 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22837677,KILLEEN TX 76541 US,KILLEEN,TX,76541,US,176.8,450.84,68.95,0,519.79,,BRONCO,KILLEEN TX 76541 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22837678,IRVING TX 75062-4913 US,IRVING,TX,75062-4913,US,5.3,400,2.07,0,402.07,,BRONCO,IRVING TX 75062-4913 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838111,RAYTOWN MO 64133-2805 US,RAYTOWN,MO,64133-2805,US,500.5,1101.1,195.2,0,1296.3,,BRONCO,RAYTOWN MO 64133-2805 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838136,ALBUQUERQUE NM 87113 US,ALBUQUERQUE,NM,87113,US,631.8,1964.9,246.4,94.77,2306.07,,BRONCO,ALBUQUERQUE NM 87113 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838183,BAINBRIDGE PA 17502-9581 US,BAINBRIDGE,PA,17502-9581,US,1417.9,2282.82,595.52,0,2878.34,,BRONCO,BAINBRIDGE PA 17502-9581 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838184,LOUISVILLE OH 44641-9527 US,LOUISVILLE,OH,44641-9527,US,1207.2,1991.88,482.88,0,2474.76,,BRONCO,LOUISVILLE OH 44641-9527 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838186,CINCINNATI OH 45241 US,CINCINNATI,OH,45241,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838190,SHEPHERDSVILLE KY 40165-6315 US,SHEPHERDSVILLE,KY,40165-6315,US,834.1,1050.97,325.3,125.12,1501.38,,BRONCO,SHEPHERDSVILLE KY 40165-6315 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838192,ROCHESTER NY 14606-1150 US,ROCHESTER,NY,14606-1150,US,1459.1,2816.06,627.41,218.87,3662.34,,BRONCO,ROCHESTER NY 14606-1150 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838193,WHARTON NJ 07885-1800 US,WHARTON,NJ,07885-1800,US,1528.6,2537.48,672.58,0,3210.06,,BRONCO,WHARTON NJ 07885-1800 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22838205,HOPWOOD PA 15445 US,HOPWOOD,PA,15445,US,1242.7,2000.75,497.08,0,2497.83,,BRONCO,HOPWOOD PA 15445 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22839726,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840286,HOPWOOD PA 15445 US,HOPWOOD,PA,15445,US,1242.7,2000.75,497.08,0,2497.83,,BRONCO,HOPWOOD PA 15445 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840288,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379.3,2220.67,579.31,0,2799.98,,BRONCO,GLEN BURNIE MD 21061-2840 US,56%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840292,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840293,JACKSON MS 39202-3407 US,JACKSON,MS,39202-3407,US,426.2,677.66,166.22,0,843.88,,BRONCO,JACKSON MS 39202-3407 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840482,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379.3,2220.67,579.31,0,2799.98,,BRONCO,GLEN BURNIE MD 21061-2840 US,61%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22840483,MOUNT WASHINGTON KY 40047-7309 US,MOUNT WASHINGTON,KY,40047-7309,US,839,1057.14,327.21,0,1384.35,,BRONCO,MOUNT WASHINGTON KY 40047-7309 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841146,REDMOND OR 97756-7122 US,REDMOND,OR,97756-7122,US,1934.6,3327.51,947.95,290.19,4565.66,,BRONCO,REDMOND OR 97756-7122 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841187,CANTON MI 48187 US,CANTON,MI,48187,US,1152.5,1867.05,449.48,0,2316.53,,BRONCO,CANTON MI 48187 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841188,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379.3,2220.67,579.31,0,2799.98,,BRONCO,GLEN BURNIE MD 21061-2840 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841613,COLCHESTER VT 05446-7978 US,COLCHESTER,VT,05446-7978,US,1801.8,4342.34,864.86,270.27,5477.47,,BRONCO,COLCHESTER VT 05446-7978 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841645,CANTON MI 48187-2435 US,CANTON,MI,48187-2435,US,1152.5,1867.05,449.48,0,2316.53,,BRONCO,CANTON MI 48187-2435 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22841646,MAGNOLIA TX 77355-6350 US,MAGNOLIA,TX,77355-6350,US,244.5,623.48,95.36,0,718.83,,BRONCO,MAGNOLIA TX 77355-6350 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22842018,HOPWOOD PA 15445 US,HOPWOOD,PA,15445,US,1242.7,2000.75,497.08,0,2497.83,,BRONCO,HOPWOOD PA 15445 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22843406,WALLED LAKE MI 48390 US,WALLED LAKE,MI,48390,US,1173,1900.26,457.47,0,2357.73,,BRONCO,WALLED LAKE MI 48390 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22843407,ANOKA MN 55303 US,ANOKA,MN,55303,US,960,1555.2,374.4,0,1929.6,,BRONCO,ANOKA MN 55303 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22843455,MARSHALL WI 53559 US,MARSHALL,WI,53559,US,986.9,3069.26,384.89,0,3454.15,,BRONCO,MARSHALL WI 53559 US,44%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22843496,BARDSTOWN KY 40004 US,BARDSTOWN,KY,40004,US,833.4,1050.08,325.03,0,1375.11,,BRONCO,BARDSTOWN KY 40004 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844104,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,61%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844116,MOUNT WASHINGTON KY 40047-7309 US,MOUNT WASHINGTON,KY,40047-7309,US,839,1057.14,327.21,0,1384.35,,BRONCO,MOUNT WASHINGTON KY 40047-7309 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844117,HOPWOOD PA 15445 US,HOPWOOD,PA,15445,US,1242.7,2000.75,497.08,0,2497.83,,BRONCO,HOPWOOD PA 15445 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844126,COLORADO SPRINGS CO 80907 US,COLORADO SPRINGS,CO,80907,US,716.7,2228.94,279.51,0,2508.45,,BRONCO,COLORADO SPRINGS CO 80907 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844174,BUFFALO NY 14207 US,BUFFALO,NY,14207,US,1390.3,2683.28,583.93,0,3267.21,,BRONCO,BUFFALO NY 14207 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844432,SAN DIEGO CA 92126 US,SAN DIEGO,CA,92126,US,1358.7,1698.38,570.65,0,2269.03,,BRONCO,SAN DIEGO CA 92126 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844945,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.5,3905.06,924.39,0,4829.44,,BRONCO,GRAY ME 04039-9505 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844950,FENTON MO 63026-2838 US,FENTON,MO,63026-2838,US,612.2,1346.84,238.76,0,1585.6,,BRONCO,FENTON MO 63026-2838 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22844990,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22845045,KNOXVILLE TN 37931-3320 US,KNOXVILLE,TN,37931-3320,US,853.6,1527.94,332.9,0,1860.85,,BRONCO,KNOXVILLE TN 37931-3320 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22846081,PHOENIX AZ 85007 US,PHOENIX,AZ,85007,US,1064.7,3311.22,415.23,0,3726.45,,BRONCO,PHOENIX AZ 85007 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22846099,TEMPE AZ 85282-2051 US,TEMPE,AZ,85282-2051,US,1057.1,3287.58,412.27,158.57,3858.42,,BRONCO,TEMPE AZ 85282-2051 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22846995,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361,2191.21,571.62,0,2762.83,,BRONCO,LAUREL MD 20707-4512 US,67%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22846996,AURORA CO 80011-1254 US,AURORA,CO,80011-1254,US,780.5,2427.36,304.4,117.08,2848.83,,BRONCO,AURORA CO 80011-1254 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22846997,CHINO CA 91710 US,CHINO,CA,91710,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847017,CINCINNATI OH 45241 US,CINCINNATI,OH,45241,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847077,GRIFFIN GA 30224-4720 US,GRIFFIN,GA,30224-4720,US,840.3,2350,327.72,0,2677.72,,BRONCO,GRIFFIN GA 30224-4720 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847078,SAN ANTONIO TX 78247 US,SAN ANTONIO,TX,78247,US,292.5,745.88,114.08,0,859.95,,BRONCO,SAN ANTONIO TX 78247 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847082,ELK GROVE VILLAGE IL 60007-2224 US,ELK GROVE VILLAGE,IL,60007-2224,US,927.5,2884.53,361.73,0,3246.25,,BRONCO,ELK GROVE VILLAGE IL 60007-2224 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847083,ROUND ROCK TX 78681 US,ROUND ROCK,TX,78681,US,202.5,516.38,78.98,0,595.35,,BRONCO,ROUND ROCK TX 78681 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847084,AUSTELL GA 30168 US,AUSTELL,GA,30168,US,792.2,2350,308.96,0,2658.96,,BRONCO,AUSTELL GA 30168 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847097,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847101,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1526.3,2533.66,671.57,0,3205.23,,BRONCO,BUDD LAKE NJ 07828-4317 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847110,IRVING TX 75062 US,IRVING,TX,75062,US,5.3,400,2.07,0.8,402.86,,BRONCO,IRVING TX 75062 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847112,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.5,3905.06,924.39,0,4829.44,,BRONCO,GRAY ME 04039-9505 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847113,BUXTON ME 4093 US,BUXTON,ME,4093,US,1881.7,3895.12,922.03,282.26,5099.41,,BRONCO,BUXTON ME 4093 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847114,MADISON AL 35756-4634 US,MADISON,AL,35756-4634,US,663.5,1154.49,258.77,99.53,1512.78,,BRONCO,MADISON AL 35756-4634 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847123,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847232,CHAPIN SC 29036-7828 US,CHAPIN,SC,29036-7828,US,1026.4,1252.21,400.3,0,1652.5,,BRONCO,CHAPIN SC 29036-7828 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847620,JACKSONVILLE FL 32207-6710 US,JACKSONVILLE,FL,32207-6710,US,1011.2,1405.57,394.37,0,1799.94,,BRONCO,JACKSONVILLE FL 32207-6710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847621,VIRGINIA BEACH VA 23453-3183 US,VIRGINIA BEACH,VA,23453-3183,US,1383.7,1909.51,581.15,0,2490.66,,BRONCO,VIRGINIA BEACH VA 23453-3183 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847622,SAN DIEGO CA 92126-4461 US,SAN DIEGO,CA,92126-4461,US,1358.7,1698.38,570.65,0,2269.03,,BRONCO,SAN DIEGO CA 92126-4461 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22847623,POMPANO BEACH FL 33064-2134 US,POMPANO BEACH,FL,33064-2134,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33064-2134 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
